x,y
16.600000000,-0.783610589
16.700000000,-0.841744926
16.800000000,-0.891460299
16.900000000,-0.932259465
17.000000000,-0.963734359
17.100000000,-0.985570175
17.200000000,-0.997548516
17.300000000,-0.999549577
17.400000000,-0.991553344
17.500000000,-0.973639793
17.600000000,-0.945988092
17.700000000,-0.908874808
17.800000000,-0.862671140
17.900000000,-0.807839209
18.000000000,-0.744927432
18.100000000,-0.674565040
18.200000000,-0.597455784
18.300000000,-0.514370895
18.400000000,-0.426141372
18.500000000,-0.333649668
18.600000000,-0.237820867
18.700000000,-0.139613430
18.800000000,-0.040009607
18.900000000,0.059994385
19.000000000,0.159398324
19.100000000,0.257207993
19.200000000,0.352445120
19.300000000,0.444157161
19.400000000,0.531426831
19.500000000,0.613381277
19.600000000,0.689200806
19.700000000,0.758127087
19.800000000,0.819470733
19.900000000,0.872618197
20.000000000,0.917037909
20.100000000,0.952285592
20.200000000,0.978008705
20.300000000,0.993949971
20.400000000,0.999949950
20.500000000,0.995948629
20.600000000,0.981986030
20.700000000,0.958201804
20.800000000,0.924833835
20.900000000,0.882215864
21.000000000,0.830774147
21.100000000,0.771023194
21.200000000,0.703560621
21.300000000,0.629061176
21.400000000,0.548269987
21.500000000,0.461995112
21.600000000,0.371099455
21.700000000,0.276492135
21.800000000,0.179119396
21.900000000,0.079955141
22.000000000,-0.020008809
22.100000000,-0.119772635
22.200000000,-0.218338519
22.300000000,-0.314720626
22.400000000,-0.407954959
22.500000000,-0.497109009
22.600000000,-0.581291075
22.700000000,-0.659659183
22.800000000,-0.731429513
22.900000000,-0.795884232
23.000000000,-0.852378676
23.100000000,-0.900347800
23.200000000,-0.939311825
23.300000000,-0.968881042
23.400000000,-0.988759705
23.500000000,-0.998748993
23.600000000,-0.998748993
23.700000000,-0.988759705
23.800000000,-0.968881042
23.900000000,-0.939311825
24.000000000,-0.900347800
24.100000000,-0.852378676
24.200000000,-0.795884232
24.300000000,-0.731429513
24.400000000,-0.659659183
24.500000000,-0.581291075
24.600000000,-0.497109009
24.700000000,-0.407954959
24.800000000,-0.314720626
24.900000000,-0.218338519
25.000000000,-0.119772635
25.100000000,-0.020008809
25.200000000,0.079955141
25.300000000,0.179119396
25.400000000,0.276492135
25.500000000,0.371099455
25.600000000,0.461995112
25.700000000,0.548269987
25.800000000,0.629061176
25.900000000,0.703560621
26.000000000,0.771023194
26.100000000,0.830774147
26.200000000,0.882215864
26.300000000,0.924833835
26.400000000,0.958201804
26.500000000,0.981986030
26.600000000,0.995948629
26.700000000,0.999949950
26.800000000,0.993949971
26.900000000,0.978008705
27.000000000,0.952285592
27.100000000,0.917037909
27.200000000,0.872618197
27.300000000,0.819470733
27.400000000,0.758127087
27.500000000,0.689200806
27.600000000,0.613381277
27.700000000,0.531426831
27.800000000,0.444157161
27.900000000,0.352445120
28.000000000,0.257207993
28.100000000,0.159398324
28.200000000,0.059994385
28.300000000,-0.040009607
28.400000000,-0.139613430
28.500000000,-0.237820867
28.600000000,-0.333649668
28.700000000,-0.426141372
28.800000000,-0.514370895
28.900000000,-0.597455784
29.000000000,-0.674565040
29.100000000,-0.744927432
29.200000000,-0.807839209
29.300000000,-0.862671140
29.400000000,-0.908874808
29.500000000,-0.945988092
29.600000000,-0.973639793
29.700000000,-0.991553344
29.800000000,-0.999549577
29.900000000,-0.997548516
30.000000000,-0.985570175
30.100000000,-0.963734359
30.200000000,-0.932259465
30.300000000,-0.891460299
30.400000000,-0.841744926
30.500000000,-0.783610589
30.600000000,-0.717638736
30.700000000,-0.644489204
30.800000000,-0.564893621
30.900000000,-0.479648084
31.000000000,-0.389605204
31.100000000,-0.295665571
31.200000000,-0.198768751
31.300000000,-0.099883885
31.400000000,0.000000000
31.500000000,0.099883885
31.600000000,0.198768751
31.700000000,0.295665571
31.800000000,0.389605204
31.900000000,0.479648084
32.000000000,0.564893621
32.100000000,0.644489204
32.200000000,0.717638736
32.300000000,0.783610589
32.400000000,0.841744926
32.500000000,0.891460299
32.600000000,0.932259465
32.700000000,0.963734359
32.800000000,0.985570175
32.900000000,0.997548516
33.000000000,0.999549577
33.100000000,0.991553344
33.200000000,0.973639793
33.300000000,0.945988092
33.400000000,0.908874808
33.500000000,0.862671140
33.600000000,0.807839209
33.700000000,0.744927432
33.800000000,0.674565040
33.900000000,0.597455784
34.000000000,0.514370895
34.100000000,0.426141372
34.200000000,0.333649668
34.300000000,0.237820867
34.400000000,0.139613430
34.500000000,0.040009607
34.600000000,-0.059994385
34.700000000,-0.159398324
34.800000000,-0.257207993
34.900000000,-0.352445120
35.000000000,-0.444157161
35.100000000,-0.531426831
35.200000000,-0.613381277
35.300000000,-0.689200806
35.400000000,-0.758127087
35.500000000,-0.819470733
35.600000000,-0.872618197
35.700000000,-0.917037909
35.800000000,-0.952285592
35.900000000,-0.978008705
36.000000000,-0.993949971
36.100000000,-0.999949950
36.200000000,-0.995948629
36.300000000,-0.981986030
36.400000000,-0.958201804
36.500000000,-0.924833835
36.600000000,-0.882215864
36.700000000,-0.830774147
36.800000000,-0.771023194
36.900000000,-0.703560621
37.000000000,-0.629061176
37.100000000,-0.548269987
37.200000000,-0.461995112
37.300000000,-0.371099455
37.400000000,-0.276492135
37.500000000,-0.179119396
37.600000000,-0.079955141
37.700000000,0.020008809
37.800000000,0.119772635
37.900000000,0.218338519
38.000000000,0.314720626
38.100000000,0.407954959
38.200000000,0.497109009
38.300000000,0.581291075
38.400000000,0.659659183
38.500000000,0.731429513
38.600000000,0.795884232
38.700000000,0.852378676
38.800000000,0.900347800
38.900000000,0.939311825
39.000000000,0.968881042
39.100000000,0.988759705
39.200000000,0.998748993
39.300000000,0.998748993
39.400000000,0.988759705
39.500000000,0.968881042
39.600000000,0.939311825
39.700000000,0.900347800
39.800000000,0.852378676
39.900000000,0.795884232
40.000000000,0.731429513
40.100000000,0.659659183
40.200000000,0.581291075
40.300000000,0.497109009
40.400000000,0.407954959
40.500000000,0.314720626
40.600000000,0.218338519
40.700000000,0.119772635
40.800000000,0.020008809
40.900000000,-0.079955141
41.000000000,-0.179119396
41.100000000,-0.276492135
41.200000000,-0.371099455
41.300000000,-0.461995112
41.400000000,-0.548269987
41.500000000,-0.629061176
41.600000000,-0.703560621
41.700000000,-0.771023194
41.800000000,-0.830774147
41.900000000,-0.882215864
42.000000000,-0.924833835
42.100000000,-0.958201804
42.200000000,-0.981986030
42.300000000,-0.995948629
42.400000000,-0.999949950
42.500000000,-0.993949971
42.600000000,-0.978008705
42.700000000,-0.952285592
42.800000000,-0.917037909
42.900000000,-0.872618197
43.000000000,-0.819470733
43.100000000,-0.758127087
43.200000000,-0.689200806
43.300000000,-0.613381277
43.400000000,-0.531426831
43.500000000,-0.444157161
43.600000000,-0.352445120
43.700000000,-0.257207993
43.800000000,-0.159398324
43.900000000,-0.059994385
44.000000000,0.040009607
44.100000000,0.139613430
44.200000000,0.237820867
44.300000000,0.333649668
44.400000000,0.426141372
44.500000000,0.514370895
44.600000000,0.597455784
44.700000000,0.674565040
44.800000000,0.744927432
44.900000000,0.807839209
45.000000000,0.862671140
45.100000000,0.908874808
45.200000000,0.945988092
45.300000000,0.973639793
45.400000000,0.991553344
45.500000000,0.999549577
45.600000000,0.997548516
45.700000000,0.985570175
45.800000000,0.963734359
45.900000000,0.932259465
46.000000000,0.891460299
46.100000000,0.841744926
46.200000000,0.783610589
46.300000000,0.717638736
46.400000000,0.644489204
46.500000000,0.564893621
46.600000000,0.479648084
46.700000000,0.389605204
46.800000000,0.295665571
46.900000000,0.198768751
47.000000000,0.099883885
47.100000000,0.000000000
47.200000000,-0.099883885
47.300000000,-0.198768751
47.400000000,-0.295665571
47.500000000,-0.389605204
47.600000000,-0.479648084
47.700000000,-0.564893621
47.800000000,-0.644489204
47.900000000,-0.717638736
48.000000000,-0.783610589
48.100000000,-0.841744926
48.200000000,-0.891460299
48.300000000,-0.932259465
48.400000000,-0.963734359
48.500000000,-0.985570175
48.600000000,-0.997548516
48.700000000,-0.999549577
48.800000000,-0.991553344
48.900000000,-0.973639793
49.000000000,-0.945988092
49.100000000,-0.908874808
49.200000000,-0.862671140
49.300000000,-0.807839209
49.400000000,-0.744927432
49.500000000,-0.674565040
49.600000000,-0.597455784
49.700000000,-0.514370895
49.800000000,-0.426141372
49.900000000,-0.333649668
50.000000000,-0.237820867
50.100000000,-0.139613430
50.200000000,-0.040009607
50.300000000,0.059994385
50.400000000,0.159398324
50.500000000,0.257207993
50.600000000,0.352445120
50.700000000,0.444157161
50.800000000,0.531426831
50.900000000,0.613381277
51.000000000,0.689200806
51.100000000,0.758127087
51.200000000,0.819470733
51.300000000,0.872618197
51.400000000,0.917037909
51.500000000,0.952285592
51.600000000,0.978008705
51.700000000,0.993949971
51.800000000,0.999949950
51.900000000,0.995948629
52.000000000,0.981986030
52.100000000,0.958201804
52.200000000,0.924833835
52.300000000,0.882215864
52.400000000,0.830774147
52.500000000,0.771023194
52.600000000,0.703560621
52.700000000,0.629061176
52.800000000,0.548269987
52.900000000,0.461995112
53.000000000,0.371099455
53.100000000,0.276492135
53.200000000,0.179119396
53.300000000,0.079955141
53.400000000,-0.020008809
53.500000000,-0.119772635
53.600000000,-0.218338519
53.700000000,-0.314720626
53.800000000,-0.407954959
53.900000000,-0.497109009
54.000000000,-0.581291075
54.100000000,-0.659659183
54.200000000,-0.731429513
54.300000000,-0.795884232
54.400000000,-0.852378676
54.500000000,-0.900347800
54.600000000,-0.939311825
54.700000000,-0.968881042
54.800000000,-0.988759705
54.900000000,-0.998748993
55.000000000,-0.998748993
55.100000000,-0.988759705
55.200000000,-0.968881042
55.300000000,-0.939311825
55.400000000,-0.900347800
55.500000000,-0.852378676
55.600000000,-0.795884232
55.700000000,-0.731429513
55.800000000,-0.659659183
55.900000000,-0.581291075
56.000000000,-0.497109009
56.100000000,-0.407954959
56.200000000,-0.314720626
56.300000000,-0.218338519
56.400000000,-0.119772635
56.500000000,-0.020008809
56.600000000,0.079955141
56.700000000,0.179119396
56.800000000,0.276492135
56.900000000,0.371099455
57.000000000,0.461995112
57.100000000,0.548269987
57.200000000,0.629061176
57.300000000,0.703560621
57.400000000,0.771023194
57.500000000,0.830774147
57.600000000,0.882215864
57.700000000,0.924833835
57.800000000,0.958201804
57.900000000,0.981986030
58.000000000,0.995948629
58.100000000,0.999949950
58.200000000,0.993949971
58.300000000,0.978008705
58.400000000,0.952285592
58.500000000,0.917037909
58.600000000,0.872618197
58.700000000,0.819470733
58.800000000,0.758127087
58.900000000,0.689200806
59.000000000,0.613381277
59.100000000,0.531426831
59.200000000,0.444157161
59.300000000,0.352445120
59.400000000,0.257207993
59.500000000,0.159398324
59.600000000,0.059994385
59.700000000,-0.040009607
59.800000000,-0.139613430
59.900000000,-0.237820867
60.000000000,-0.333649668
60.100000000,-0.426141372
60.200000000,-0.514370895
60.300000000,-0.597455784
60.400000000,-0.674565040
60.500000000,-0.744927432
60.600000000,-0.807839209
60.700000000,-0.862671140
60.800000000,-0.908874808
60.900000000,-0.945988092
61.000000000,-0.973639793
61.100000000,-0.991553344
61.200000000,-0.999549577
61.300000000,-0.997548516
61.400000000,-0.985570175
61.500000000,-0.963734359
61.600000000,-0.932259465
61.700000000,-0.891460299
61.800000000,-0.841744926
61.900000000,-0.783610589
62.000000000,-0.717638736
62.100000000,-0.644489204
62.200000000,-0.564893621
62.300000000,-0.479648084
62.400000000,-0.389605204
62.500000000,-0.295665571
62.600000000,-0.198768751
62.700000000,-0.099883885
62.800000000,0.000000000
62.900000000,0.099883885
63.000000000,0.198768751
63.100000000,0.295665571
63.200000000,0.389605204
63.300000000,0.479648084
63.400000000,0.564893621
63.500000000,0.644489204
63.600000000,0.717638736
63.700000000,0.783610589
63.800000000,0.841744926
63.900000000,0.891460299
64.000000000,0.932259465
64.100000000,0.963734359
64.200000000,0.985570175
64.300000000,0.997548516
64.400000000,0.999549577
64.500000000,0.991553344
64.600000000,0.973639793
64.700000000,0.945988092
64.800000000,0.908874808
64.900000000,0.862671140
65.000000000,0.807839209
65.100000000,0.744927432
65.200000000,0.674565040
65.300000000,0.597455784
65.400000000,0.514370895
65.500000000,0.426141372
65.600000000,0.333649668
65.700000000,0.237820867
65.800000000,0.139613430
65.900000000,0.040009607
66.000000000,-0.059994385
66.100000000,-0.159398324
66.200000000,-0.257207993
66.300000000,-0.352445120
66.400000000,-0.444157161
66.500000000,-0.531426831
66.600000000,-0.613381277
66.700000000,-0.689200806
66.800000000,-0.758127087
66.900000000,-0.819470733
67.000000000,-0.872618197
67.100000000,-0.917037909
67.200000000,-0.952285592
67.300000000,-0.978008705
67.400000000,-0.993949971
67.500000000,-0.999949950
67.600000000,-0.995948629
67.700000000,-0.981986030
67.800000000,-0.958201804
67.900000000,-0.924833835
68.000000000,-0.882215864
68.100000000,-0.830774147
68.200000000,-0.771023194
68.300000000,-0.703560621
68.400000000,-0.629061176
68.500000000,-0.548269987
68.600000000,-0.461995112
68.700000000,-0.371099455
68.800000000,-0.276492135
68.900000000,-0.179119396
69.000000000,-0.079955141
69.100000000,0.020008809
69.200000000,0.119772635
69.300000000,0.218338519
69.400000000,0.314720626
69.500000000,0.407954959
69.600000000,0.497109009
69.700000000,0.581291075
69.800000000,0.659659183
69.900000000,0.731429513
70.000000000,0.795884232
70.100000000,0.852378676
70.200000000,0.900347800
70.300000000,0.939311825
70.400000000,0.968881042
70.500000000,0.988759705
70.600000000,0.998748993
70.700000000,0.998748993
70.800000000,0.988759705
70.900000000,0.968881042
71.000000000,0.939311825
71.100000000,0.900347800
71.200000000,0.852378676
71.300000000,0.795884232
71.400000000,0.731429513
71.500000000,0.659659183
71.600000000,0.581291075
71.700000000,0.497109009
71.800000000,0.407954959
71.900000000,0.314720626
72.000000000,0.218338519
72.100000000,0.119772635
72.200000000,0.020008809
72.300000000,-0.079955141
72.400000000,-0.179119396
72.500000000,-0.276492135
72.600000000,-0.371099455
72.700000000,-0.461995112
72.800000000,-0.548269987
72.900000000,-0.629061176
73.000000000,-0.703560621
73.100000000,-0.771023194
73.200000000,-0.830774147
73.300000000,-0.882215864
73.400000000,-0.924833835
73.500000000,-0.958201804
73.600000000,-0.981986030
73.700000000,-0.995948629
73.800000000,-0.999949950
73.900000000,-0.993949971
74.000000000,-0.978008705
74.100000000,-0.952285592
74.200000000,-0.917037909
74.300000000,-0.872618197
74.400000000,-0.819470733
74.500000000,-0.758127087
74.600000000,-0.689200806
74.700000000,-0.613381277
74.800000000,-0.531426831
74.900000000,-0.444157161
75.000000000,-0.352445120
75.100000000,-0.257207993
75.200000000,-0.159398324
75.300000000,-0.059994385
75.400000000,0.040009607
75.500000000,0.139613430
75.600000000,0.237820867
75.700000000,0.333649668
75.800000000,0.426141372
75.900000000,0.514370895
76.000000000,0.597455784
76.100000000,0.674565040
76.200000000,0.744927432
76.300000000,0.807839209
76.400000000,0.862671140
76.500000000,0.908874808
76.600000000,0.945988092
76.700000000,0.973639793
76.800000000,0.991553344
76.900000000,0.999549577
77.000000000,0.997548516
77.100000000,0.985570175
77.200000000,0.963734359
77.300000000,0.932259465
77.400000000,0.891460299
77.500000000,0.841744926
77.600000000,0.783610589
77.700000000,0.717638736
77.800000000,0.644489204
77.900000000,0.564893621
78.000000000,0.479648084
78.100000000,0.389605204
78.200000000,0.295665571
78.300000000,0.198768751
78.400000000,0.099883885
78.500000000,0.000000000
78.600000000,-0.099883885
78.700000000,-0.198768751
78.800000000,-0.295665571
78.900000000,-0.389605204
79.000000000,-0.479648084
79.100000000,-0.564893621
79.200000000,-0.644489204
79.300000000,-0.717638736
79.400000000,-0.783610589
79.500000000,-0.841744926
79.600000000,-0.891460299
79.700000000,-0.932259465
79.800000000,-0.963734359
79.900000000,-0.985570175
80.000000000,-0.997548516
80.100000000,-0.999549577
80.200000000,-0.991553344
80.300000000,-0.973639793
80.400000000,-0.945988092
80.500000000,-0.908874808
80.600000000,-0.862671140
80.700000000,-0.807839209
80.800000000,-0.744927432
80.900000000,-0.674565040
81.000000000,-0.597455784
81.100000000,-0.514370895
81.200000000,-0.426141372
81.300000000,-0.333649668
81.400000000,-0.237820867
81.500000000,-0.139613430
81.600000000,-0.040009607
81.700000000,0.059994385
81.800000000,0.159398324
81.900000000,0.257207993
82.000000000,0.352445120
82.100000000,0.444157161
82.200000000,0.531426831
82.300000000,0.613381277
82.400000000,0.689200806
82.500000000,0.758127087
82.600000000,0.819470733
82.700000000,0.872618197
82.800000000,0.917037909
82.900000000,0.952285592
83.000000000,0.978008705
83.100000000,0.993949971
83.200000000,0.999949950
83.300000000,0.995948629
83.400000000,0.981986030
83.500000000,0.958201804
83.600000000,0.924833835
83.700000000,0.882215864
83.800000000,0.830774147
83.900000000,0.771023194
84.000000000,0.703560621
84.100000000,0.629061176
84.200000000,0.548269987
84.300000000,0.461995112
84.400000000,0.371099455
84.500000000,0.276492135
84.600000000,0.179119396
84.700000000,0.079955141
84.800000000,-0.020008809
84.900000000,-0.119772635
85.000000000,-0.218338519
85.100000000,-0.314720626
85.200000000,-0.407954959
85.300000000,-0.497109009
85.400000000,-0.581291075
85.500000000,-0.659659183
85.600000000,-0.731429513
85.700000000,-0.795884232
85.800000000,-0.852378676
85.900000000,-0.900347800
86.000000000,-0.939311825
86.100000000,-0.968881042
86.200000000,-0.988759705
86.300000000,-0.998748993
86.400000000,-0.998748993
86.500000000,-0.988759705
86.600000000,-0.968881042
86.700000000,-0.939311825
86.800000000,-0.900347800
86.900000000,-0.852378676
87.000000000,-0.795884232
87.100000000,-0.731429513
87.200000000,-0.659659183
87.300000000,-0.581291075
87.400000000,-0.497109009
87.500000000,-0.407954959
87.600000000,-0.314720626
87.700000000,-0.218338519
87.800000000,-0.119772635
87.900000000,-0.020008809
88.000000000,0.079955141
88.100000000,0.179119396
88.200000000,0.276492135
88.300000000,0.371099455
88.400000000,0.461995112
88.500000000,0.548269987
88.600000000,0.629061176
88.700000000,0.703560621
88.800000000,0.771023194
88.900000000,0.830774147
89.000000000,0.882215864
89.100000000,0.924833835
89.200000000,0.958201804
89.300000000,0.981986030
89.400000000,0.995948629
89.500000000,0.999949950
89.600000000,0.993949971
89.700000000,0.978008705
89.800000000,0.952285592
89.900000000,0.917037909
90.000000000,0.872618197
90.100000000,0.819470733
90.200000000,0.758127087
90.300000000,0.689200806
90.400000000,0.613381277
90.500000000,0.531426831
90.600000000,0.444157161
90.700000000,0.352445120
90.800000000,0.257207993
90.900000000,0.159398324
91.000000000,0.059994385
91.100000000,-0.040009607
91.200000000,-0.139613430
91.300000000,-0.237820867
91.400000000,-0.333649668
91.500000000,-0.426141372
91.600000000,-0.514370895
91.700000000,-0.597455784
91.800000000,-0.674565040
91.900000000,-0.744927432
92.000000000,-0.807839209
92.100000000,-0.862671140
92.200000000,-0.908874808
92.300000000,-0.945988092
92.400000000,-0.973639793
92.500000000,-0.991553344
92.600000000,-0.999549577
92.700000000,-0.997548516
92.800000000,-0.985570175
92.900000000,-0.963734359
93.000000000,-0.932259465
93.100000000,-0.891460299
93.200000000,-0.841744926
93.300000000,-0.783610589
93.400000000,-0.717638736
93.500000000,-0.644489204
93.600000000,-0.564893621
93.700000000,-0.479648084
93.800000000,-0.389605204
93.900000000,-0.295665571
94.000000000,-0.198768751
94.100000000,-0.099883885
94.200000000,0.000000000
94.300000000,0.099883885
94.400000000,0.198768751
94.500000000,0.295665571
94.600000000,0.389605204
94.700000000,0.479648084
94.800000000,0.564893621
94.900000000,0.644489204
95.000000000,0.717638736
95.100000000,0.783610589
95.200000000,0.841744926
95.300000000,0.891460299
95.400000000,0.932259465
95.500000000,0.963734359
95.600000000,0.985570175
95.700000000,0.997548516
95.800000000,0.999549577
95.900000000,0.991553344
96.000000000,0.973639793
96.100000000,0.945988092
96.200000000,0.908874808
96.300000000,0.862671140
96.400000000,0.807839209
96.500000000,0.744927432
96.600000000,0.674565040
96.700000000,0.597455784
96.800000000,0.514370895
96.900000000,0.426141372
97.000000000,0.333649668
97.100000000,0.237820867
97.200000000,0.139613430
97.300000000,0.040009607
97.400000000,-0.059994385
97.500000000,-0.159398324
97.600000000,-0.257207993
97.700000000,-0.352445120
97.800000000,-0.444157161
97.900000000,-0.531426831
98.000000000,-0.613381277
98.100000000,-0.689200806
98.200000000,-0.758127087
98.300000000,-0.819470733
98.400000000,-0.872618197
98.500000000,-0.917037909
98.600000000,-0.952285592
98.700000000,-0.978008705
98.800000000,-0.993949971
98.900000000,-0.999949950
99.000000000,-0.995948629
99.100000000,-0.981986030
99.200000000,-0.958201804
99.300000000,-0.924833835
99.400000000,-0.882215864
99.500000000,-0.830774147
99.600000000,-0.771023194
99.700000000,-0.703560621
99.800000000,-0.629061176
99.900000000,-0.548269987
100.000000000,-0.461995112
