x,y
33.400000000,-0.282895961
33.500000000,-0.346195278
33.600000000,-0.407954959
33.700000000,-0.467900340
33.800000000,-0.525764826
33.900000000,-0.581291075
34.000000000,-0.634232145
34.100000000,-0.684352591
34.200000000,-0.731429513
34.300000000,-0.775253545
34.400000000,-0.815629788
34.500000000,-0.852378676
34.600000000,-0.885336776
34.700000000,-0.914357514
34.800000000,-0.939311825
34.900000000,-0.960088730
35.000000000,-0.976595827
35.100000000,-0.988759705
35.200000000,-0.996526268
35.300000000,-0.999860973
35.400000000,-0.998748993
35.500000000,-0.993195270
35.600000000,-0.983224506
35.700000000,-0.968881042
35.800000000,-0.950228669
35.900000000,-0.927350339
36.000000000,-0.900347800
36.100000000,-0.869341139
36.200000000,-0.834468253
36.300000000,-0.795884232
36.400000000,-0.753760671
36.500000000,-0.708284907
36.600000000,-0.659659183
36.700000000,-0.608099754
36.800000000,-0.553835920
36.900000000,-0.497109009
37.000000000,-0.438171303
37.100000000,-0.377284915
37.200000000,-0.314720626
37.300000000,-0.250756678
37.400000000,-0.185677539
37.500000000,-0.119772635
37.600000000,-0.053335066
37.700000000,0.013339701
37.800000000,0.079955141
37.900000000,0.146214997
38.000000000,0.211824590
38.100000000,0.276492135
38.200000000,0.339930035
38.300000000,0.401856162
38.400000000,0.461995112
38.500000000,0.520079429
38.600000000,0.575850795
38.700000000,0.629061176
38.800000000,0.679473930
38.900000000,0.726864857
39.000000000,0.771023194
39.100000000,0.811752555
39.200000000,0.848871806
39.300000000,0.882215864
39.400000000,0.911636440
39.500000000,0.937002690
39.600000000,0.958201804
39.700000000,0.975139502
39.800000000,0.987740457
39.900000000,0.995948629
40.000000000,0.999727514
40.100000000,0.999060306
40.200000000,0.993949971
40.300000000,0.984419239
40.400000000,0.970510493
40.500000000,0.952285592
40.600000000,0.929825586
40.700000000,0.903230362
40.800000000,0.872618197
40.900000000,0.838125233
41.000000000,0.799904870
41.100000000,0.758127087
41.200000000,0.712977681
41.300000000,0.664657446
41.400000000,0.613381277
41.500000000,0.559377214
41.600000000,0.502885430
41.700000000,0.444157161
41.800000000,0.383453589
41.900000000,0.321044683
42.000000000,0.257207993
42.100000000,0.192227421
42.200000000,0.126391954
42.300000000,0.059994385
42.400000000,-0.006669999
42.500000000,-0.073304718
42.600000000,-0.139613430
42.700000000,-0.205301237
42.800000000,-0.270076008
42.900000000,-0.333649668
43.000000000,-0.395739486
43.100000000,-0.456069330
43.200000000,-0.514370895
43.300000000,-0.570384896
43.400000000,-0.623862221
43.500000000,-0.674565040
43.600000000,-0.722267863
43.700000000,-0.766758540
43.800000000,-0.807839209
43.900000000,-0.845327170
44.000000000,-0.879055703
44.100000000,-0.908874808
44.200000000,-0.934651869
44.300000000,-0.956272248
44.400000000,-0.973639793
44.500000000,-0.986677264
44.600000000,-0.995326681
44.700000000,-0.999549577
44.800000000,-0.999327171
44.900000000,-0.994660452
45.000000000,-0.985570175
45.100000000,-0.972096767
45.200000000,-0.954300148
45.300000000,-0.932259465
45.400000000,-0.906072740
45.500000000,-0.875856433
45.600000000,-0.841744926
45.700000000,-0.803889922
45.800000000,-0.762459774
45.900000000,-0.717638736
46.000000000,-0.669626139
46.100000000,-0.618635510
46.200000000,-0.564893621
46.300000000,-0.508639477
46.400000000,-0.450123258
46.500000000,-0.389605204
46.600000000,-0.327354457
46.700000000,-0.263647865
46.800000000,-0.198768751
46.900000000,-0.133005651
47.000000000,-0.066651034
47.100000000,0.000000000
47.200000000,0.066651034
47.300000000,0.133005651
47.400000000,0.198768751
47.500000000,0.263647865
47.600000000,0.327354457
47.700000000,0.389605204
47.800000000,0.450123258
47.900000000,0.508639477
48.000000000,0.564893621
48.100000000,0.618635510
48.200000000,0.669626139
48.300000000,0.717638736
48.400000000,0.762459774
48.500000000,0.803889922
48.600000000,0.841744926
48.700000000,0.875856433
48.800000000,0.906072740
48.900000000,0.932259465
49.000000000,0.954300148
49.100000000,0.972096767
49.200000000,0.985570175
49.300000000,0.994660452
49.400000000,0.999327171
49.500000000,0.999549577
49.600000000,0.995326681
49.700000000,0.986677264
49.800000000,0.973639793
49.900000000,0.956272248
50.000000000,0.934651869
50.100000000,0.908874808
50.200000000,0.879055703
50.300000000,0.845327170
50.400000000,0.807839209
50.500000000,0.766758540
50.600000000,0.722267863
50.700000000,0.674565040
50.800000000,0.623862221
50.900000000,0.570384896
51.000000000,0.514370895
51.100000000,0.456069330
51.200000000,0.395739486
51.300000000,0.333649668
51.400000000,0.270076008
51.500000000,0.205301237
51.600000000,0.139613430
51.700000000,0.073304718
51.800000000,0.006669999
51.900000000,-0.059994385
52.000000000,-0.126391954
52.100000000,-0.192227421
52.200000000,-0.257207993
52.300000000,-0.321044683
52.400000000,-0.383453589
52.500000000,-0.444157161
52.600000000,-0.502885430
52.700000000,-0.559377214
52.800000000,-0.613381277
52.900000000,-0.664657446
53.000000000,-0.712977681
53.100000000,-0.758127087
53.200000000,-0.799904870
53.300000000,-0.838125233
53.400000000,-0.872618197
53.500000000,-0.903230362
53.600000000,-0.929825586
53.700000000,-0.952285592
53.800000000,-0.970510493
53.900000000,-0.984419239
54.000000000,-0.993949971
54.100000000,-0.999060306
54.200000000,-0.999727514
54.300000000,-0.995948629
54.400000000,-0.987740457
54.500000000,-0.975139502
54.600000000,-0.958201804
54.700000000,-0.937002690
54.800000000,-0.911636440
54.900000000,-0.882215864
55.000000000,-0.848871806
55.100000000,-0.811752555
55.200000000,-0.771023194
55.300000000,-0.726864857
55.400000000,-0.679473930
55.500000000,-0.629061176
55.600000000,-0.575850795
55.700000000,-0.520079429
55.800000000,-0.461995112
55.900000000,-0.401856162
56.000000000,-0.339930035
56.100000000,-0.276492135
56.200000000,-0.211824590
56.300000000,-0.146214997
56.400000000,-0.079955141
56.500000000,-0.013339701
56.600000000,0.053335066
56.700000000,0.119772635
56.800000000,0.185677539
56.900000000,0.250756678
57.000000000,0.314720626
57.100000000,0.377284915
57.200000000,0.438171303
57.300000000,0.497109009
57.400000000,0.553835920
57.500000000,0.608099754
57.600000000,0.659659183
57.700000000,0.708284907
57.800000000,0.753760671
57.900000000,0.795884232
58.000000000,0.834468253
58.100000000,0.869341139
58.200000000,0.900347800
58.300000000,0.927350339
58.400000000,0.950228669
58.500000000,0.968881042
58.600000000,0.983224506
58.700000000,0.993195270
58.800000000,0.998748993
58.900000000,0.999860973
59.000000000,0.996526268
59.100000000,0.988759705
59.200000000,0.976595827
59.300000000,0.960088730
59.400000000,0.939311825
59.500000000,0.914357514
59.600000000,0.885336776
59.700000000,0.852378676
59.800000000,0.815629788
59.900000000,0.775253545
60.000000000,0.731429513
60.100000000,0.684352591
60.200000000,0.634232145
60.300000000,0.581291075
60.400000000,0.525764826
60.500000000,0.467900340
60.600000000,0.407954959
60.700000000,0.346195278
60.800000000,0.282895961
60.900000000,0.218338519
61.000000000,0.152810060
61.100000000,0.086602007
61.200000000,0.020008809
61.300000000,-0.046673374
61.400000000,-0.113147987
61.500000000,-0.179119396
61.600000000,-0.244294207
61.700000000,-0.308382566
61.800000000,-0.371099455
61.900000000,-0.432165951
62.000000000,-0.491310473
62.100000000,-0.548269987
62.200000000,-0.602791178
62.300000000,-0.654631573
62.400000000,-0.703560621
62.500000000,-0.749360721
62.600000000,-0.791828185
62.700000000,-0.830774147
62.800000000,-0.866025404
62.900000000,-0.897425181
63.000000000,-0.924833835
63.100000000,-0.948129471
63.200000000,-0.967208486
63.300000000,-0.981986030
63.400000000,-0.992396383
63.500000000,-0.998393246
63.600000000,-0.999949950
63.700000000,-0.997059571
63.800000000,-0.989734965
63.900000000,-0.978008705
64.000000000,-0.961932942
64.100000000,-0.941579171
64.200000000,-0.917037909
64.300000000,-0.888418300
64.400000000,-0.855847624
64.500000000,-0.819470733
64.600000000,-0.779449405
64.700000000,-0.735961629
64.800000000,-0.689200806
64.900000000,-0.639374897
65.000000000,-0.586705493
65.100000000,-0.531426831
65.200000000,-0.473784752
65.300000000,-0.414035607
65.400000000,-0.352445120
65.500000000,-0.289287201
65.600000000,-0.224842735
65.700000000,-0.159398324
65.800000000,-0.093245020
65.900000000,-0.026677027
66.000000000,0.040009607
66.100000000,0.106518305
66.200000000,0.172553285
66.300000000,0.237820867
66.400000000,0.302030787
66.500000000,0.364897485
66.600000000,0.426141372
66.700000000,0.485490078
66.800000000,0.542679662
66.900000000,0.597455784
67.000000000,0.649574838
67.100000000,0.698805034
67.200000000,0.744927432
67.300000000,0.787736910
67.400000000,0.827043081
67.500000000,0.862671140
67.600000000,0.894462637
67.700000000,0.922276186
67.800000000,0.945988092
67.900000000,0.965492900
68.000000000,0.980703866
68.100000000,0.991553344
68.200000000,0.997993081
68.300000000,0.999994439
68.400000000,0.997548516
68.500000000,0.990666191
68.600000000,0.979378072
68.700000000,0.963734359
68.800000000,0.943804626
68.900000000,0.919677506
69.000000000,0.891460299
69.100000000,0.859278497
69.200000000,0.823275221
69.300000000,0.783610589
69.400000000,0.740461001
69.500000000,0.694018358
69.600000000,0.644489204
69.700000000,0.592093810
69.800000000,0.537065193
69.900000000,0.479648084
70.000000000,0.420097834
70.100000000,0.358679281
70.200000000,0.295665571
70.300000000,0.231336947
70.400000000,0.165979496
70.500000000,0.099883885
70.600000000,0.033344059
70.700000000,-0.033344059
70.800000000,-0.099883885
70.900000000,-0.165979496
71.000000000,-0.231336947
71.100000000,-0.295665571
71.200000000,-0.358679281
71.300000000,-0.420097834
71.400000000,-0.479648084
71.500000000,-0.537065193
71.600000000,-0.592093810
71.700000000,-0.644489204
71.800000000,-0.694018358
71.900000000,-0.740461001
72.000000000,-0.783610589
72.100000000,-0.823275221
72.200000000,-0.859278497
72.300000000,-0.891460299
72.400000000,-0.919677506
72.500000000,-0.943804626
72.600000000,-0.963734359
72.700000000,-0.979378072
72.800000000,-0.990666191
72.900000000,-0.997548516
73.000000000,-0.999994439
73.100000000,-0.997993081
73.200000000,-0.991553344
73.300000000,-0.980703866
73.400000000,-0.965492900
73.500000000,-0.945988092
73.600000000,-0.922276186
73.700000000,-0.894462637
73.800000000,-0.862671140
73.900000000,-0.827043081
74.000000000,-0.787736910
74.100000000,-0.744927432
74.200000000,-0.698805034
74.300000000,-0.649574838
74.400000000,-0.597455784
74.500000000,-0.542679662
74.600000000,-0.485490078
74.700000000,-0.426141372
74.800000000,-0.364897485
74.900000000,-0.302030787
75.000000000,-0.237820867
75.100000000,-0.172553285
75.200000000,-0.106518305
75.300000000,-0.040009607
75.400000000,0.026677027
75.500000000,0.093245020
75.600000000,0.159398324
75.700000000,0.224842735
75.800000000,0.289287201
75.900000000,0.352445120
76.000000000,0.414035607
76.100000000,0.473784752
76.200000000,0.531426831
76.300000000,0.586705493
76.400000000,0.639374897
76.500000000,0.689200806
76.600000000,0.735961629
76.700000000,0.779449405
76.800000000,0.819470733
76.900000000,0.855847624
77.000000000,0.888418300
77.100000000,0.917037909
77.200000000,0.941579171
77.300000000,0.961932942
77.400000000,0.978008705
77.500000000,0.989734965
77.600000000,0.997059571
77.700000000,0.999949950
77.800000000,0.998393246
77.900000000,0.992396383
78.000000000,0.981986030
78.100000000,0.967208486
78.200000000,0.948129471
78.300000000,0.924833835
78.400000000,0.897425181
78.500000000,0.866025404
78.600000000,0.830774147
78.700000000,0.791828185
78.800000000,0.749360721
78.900000000,0.703560621
79.000000000,0.654631573
79.100000000,0.602791178
79.200000000,0.548269987
79.300000000,0.491310473
79.400000000,0.432165951
79.500000000,0.371099455
79.600000000,0.308382566
79.700000000,0.244294207
79.800000000,0.179119396
79.900000000,0.113147987
80.000000000,0.046673374
80.100000000,-0.020008809
80.200000000,-0.086602007
80.300000000,-0.152810060
80.400000000,-0.218338519
80.500000000,-0.282895961
80.600000000,-0.346195278
80.700000000,-0.407954959
80.800000000,-0.467900340
80.900000000,-0.525764826
81.000000000,-0.581291075
81.100000000,-0.634232145
81.200000000,-0.684352591
81.300000000,-0.731429513
81.400000000,-0.775253545
81.500000000,-0.815629788
81.600000000,-0.852378676
81.700000000,-0.885336776
81.800000000,-0.914357514
81.900000000,-0.939311825
82.000000000,-0.960088730
82.100000000,-0.976595827
82.200000000,-0.988759705
82.300000000,-0.996526268
82.400000000,-0.999860973
82.500000000,-0.998748993
82.600000000,-0.993195270
82.700000000,-0.983224506
82.800000000,-0.968881042
82.900000000,-0.950228669
83.000000000,-0.927350339
83.100000000,-0.900347800
83.200000000,-0.869341139
83.300000000,-0.834468253
83.400000000,-0.795884232
83.500000000,-0.753760671
83.600000000,-0.708284907
83.700000000,-0.659659183
83.800000000,-0.608099754
83.900000000,-0.553835920
84.000000000,-0.497109009
84.100000000,-0.438171303
84.200000000,-0.377284915
84.300000000,-0.314720626
84.400000000,-0.250756678
84.500000000,-0.185677539
84.600000000,-0.119772635
84.700000000,-0.053335066
84.800000000,0.013339701
84.900000000,0.079955141
85.000000000,0.146214997
85.100000000,0.211824590
85.200000000,0.276492135
85.300000000,0.339930035
85.400000000,0.401856162
85.500000000,0.461995112
85.600000000,0.520079429
85.700000000,0.575850795
85.800000000,0.629061176
85.900000000,0.679473930
86.000000000,0.726864857
86.100000000,0.771023194
86.200000000,0.811752555
86.300000000,0.848871806
86.400000000,0.882215864
86.500000000,0.911636440
86.600000000,0.937002690
86.700000000,0.958201804
86.800000000,0.975139502
86.900000000,0.987740457
87.000000000,0.995948629
87.100000000,0.999727514
87.200000000,0.999060306
87.300000000,0.993949971
87.400000000,0.984419239
87.500000000,0.970510493
87.600000000,0.952285592
87.700000000,0.929825586
87.800000000,0.903230362
87.900000000,0.872618197
88.000000000,0.838125233
88.100000000,0.799904870
88.200000000,0.758127087
88.300000000,0.712977681
88.400000000,0.664657446
88.500000000,0.613381277
88.600000000,0.559377214
88.700000000,0.502885430
88.800000000,0.444157161
88.900000000,0.383453589
89.000000000,0.321044683
89.100000000,0.257207993
89.200000000,0.192227421
89.300000000,0.126391954
89.400000000,0.059994385
89.500000000,-0.006669999
89.600000000,-0.073304718
89.700000000,-0.139613430
89.800000000,-0.205301237
89.900000000,-0.270076008
90.000000000,-0.333649668
90.100000000,-0.395739486
90.200000000,-0.456069330
90.300000000,-0.514370895
90.400000000,-0.570384896
90.500000000,-0.623862221
90.600000000,-0.674565040
90.700000000,-0.722267863
90.800000000,-0.766758540
90.900000000,-0.807839209
91.000000000,-0.845327170
91.100000000,-0.879055703
91.200000000,-0.908874808
91.300000000,-0.934651869
91.400000000,-0.956272248
91.500000000,-0.973639793
91.600000000,-0.986677264
91.700000000,-0.995326681
91.800000000,-0.999549577
91.900000000,-0.999327171
92.000000000,-0.994660452
92.100000000,-0.985570175
92.200000000,-0.972096767
92.300000000,-0.954300148
92.400000000,-0.932259465
92.500000000,-0.906072740
92.600000000,-0.875856433
92.700000000,-0.841744926
92.800000000,-0.803889922
92.900000000,-0.762459774
93.000000000,-0.717638736
93.100000000,-0.669626139
93.200000000,-0.618635510
93.300000000,-0.564893621
93.400000000,-0.508639477
93.500000000,-0.450123258
93.600000000,-0.389605204
93.700000000,-0.327354457
93.800000000,-0.263647865
93.900000000,-0.198768751
94.000000000,-0.133005651
94.100000000,-0.066651034
94.200000000,0.000000000
94.300000000,0.066651034
94.400000000,0.133005651
94.500000000,0.198768751
94.600000000,0.263647865
94.700000000,0.327354457
94.800000000,0.389605204
94.900000000,0.450123258
95.000000000,0.508639477
95.100000000,0.564893621
95.200000000,0.618635510
95.300000000,0.669626139
95.400000000,0.717638736
95.500000000,0.762459774
95.600000000,0.803889922
95.700000000,0.841744926
95.800000000,0.875856433
95.900000000,0.906072740
96.000000000,0.932259465
96.100000000,0.954300148
96.200000000,0.972096767
96.300000000,0.985570175
96.400000000,0.994660452
96.500000000,0.999327171
96.600000000,0.999549577
96.700000000,0.995326681
96.800000000,0.986677264
96.900000000,0.973639793
97.000000000,0.956272248
97.100000000,0.934651869
97.200000000,0.908874808
97.300000000,0.879055703
97.400000000,0.845327170
97.500000000,0.807839209
97.600000000,0.766758540
97.700000000,0.722267863
97.800000000,0.674565040
97.900000000,0.623862221
98.000000000,0.570384896
98.100000000,0.514370895
98.200000000,0.456069330
98.300000000,0.395739486
98.400000000,0.333649668
98.500000000,0.270076008
98.600000000,0.205301237
98.700000000,0.139613430
98.800000000,0.073304718
98.900000000,0.006669999
99.000000000,-0.059994385
99.100000000,-0.126391954
99.200000000,-0.192227421
99.300000000,-0.257207993
99.400000000,-0.321044683
99.500000000,-0.383453589
99.600000000,-0.444157161
99.700000000,-0.502885430
99.800000000,-0.559377214
99.900000000,-0.613381277
100.000000000,-0.664657446
